;;;;;;;;
;Treno;Annuncio;Lingua;MAS;Stato;Data ora inizio;Data ora fine;Durata
;24867;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 6 7, di TRENITALIA, delle ore 18.15, proveniente da SUSA, è in arrivo al binario 20. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 18:16:32.000;2013-07-01 18:16:49.000;00:17
;24867;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 6 7, di TRENITALIA, delle ore 18.15, proveniente da SUSA, è in arrivo al binario 20. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 18:18:01.000;2013-07-01 18:18:19.000;00:18
;2057;Il treno REGIONALE VELOCE, 20 57, di TRENITALIA, delle ore 18.23, per MILANO PORTA GARIBALDI, è in partenza dal binario 15.  Ferma a TORINO PORTA SUSA, CHIVASSO, santiha`, VERCELLI, NOVARA, MAGENTA, RO..     .;Italiano;P1;A;2013-07-01 18:18:19.000;2013-07-01 18:18:37.000;00:18
;10163;Il treno REGIONALE VELOCE, 10 1 6 3, di TRENITALIA, delle ore 18.25, per SAVONA, è in partenza dal binario 8.  Ferma a TORINO LINGOTTO, CARMAGNOLA, CAVALLERMAGGIORE, SAVIGLIANO, FOSSANO, MONDOVI`, CEVA, CENGIO, SAN GIUSEPPE DI CAIRO..     .;Italiano;P1;A;2013-07-01 18:20:06.000;2013-07-01 18:20:26.000;00:20
;24827;Il treno REGIONALE, 24 8 2 7, di TRENITALIA, delle ore 18.28, per IVREA, è in partenza dal binario 14.  Ferma a TORINO PORTA SUSA, CHIVASSO..     .;Italiano;P1;A;2013-07-01 18:23:06.000;2013-07-01 18:23:20.000;00:14
;2067;Il treno REGIONALE VELOCE, 20 67, di TRENITALIA, delle ore 18.20, per BOLOGNA CENTRALE, è in partenza dal binario 6.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, ALESSANDRIA, TORTONA, VOGHERA, STRADELLA, CASTEL S.GIOVANNI, PIACENZA, FIORENZUOLA, FIDENZA, PARMA, REGGIO EMILIA, MODENA, CASTELFRANCO EMILIA..     .;Italiano;P1;A;2013-07-01 18:25:24.000;2013-07-01 18:25:52.000;00:28
;10021;Annuncio ritardo! Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 2 1, di TRENITALIA, delle ore 18.42, proveniente da SALBERTRAND, arriverà con un ritardo previsto di 25 MINUTI . Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-01 18:27:07.000;2013-07-01 18:27:24.000;00:17
;2067;Il treno REGIONALE VELOCE, 20 67, di TRENITALIA, delle ore 18.20, per BOLOGNA CENTRALE, è in partenza dal binario 6.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, ALESSANDRIA, TORTONA, VOGHERA, STRADELLA, CASTEL S.GIOVANNI, PIACENZA, FIORENZUOLA, FIDENZA, PARMA, REGGIO EMILIA, MODENA, CASTELFRANCO EMILIA..     .;Italiano;P1;A;2013-07-01 18:28:36.000;2013-07-01 18:29:05.000;00:29
;2067;Il treno REGIONALE VELOCE, 20 67, di TRENITALIA, delle ore 18.20, per BOLOGNA CENTRALE, è in partenza dal binario 6.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, ALESSANDRIA, TORTONA, VOGHERA, STRADELLA, CASTEL S.GIOVANNI, PIACENZA, FIORENZUOLA, FIDENZA, PARMA, REGGIO EMILIA, MODENA, CASTELFRANCO EMILIA..     .;Italiano;P1;A;2013-07-01 18:29:05.000;2013-07-01 18:29:33.000;00:28
;0;ATTENZIONE   INVITIAMO  A  NON  SOSTARE  LUNGO  I  PERCORSI  INDIVIDUATI  A  TERRA  CON  STRISCE  BLU,  DEDICATI  ALLA  CIRCOLAZIONE  DEI  CARRELLI  DI  SERVIZIO;Italiano;-;A;2013-07-01 18:30:10.000;2013-07-01 18:30:19.000;00:09
;9597;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 97, di TRENITALIA, delle ore 18.40, per MILANO CENTRALE, è in partenza dal binario 16.  Ferma a TORINO PORTA SUSA..     I livelli executive e business sono in coda al treno su questo treno è disponibile il servizio di ristorazione. . PER AGEVOLARE L`ACCESSO AL TRENO INVITIAMO I VIAGGIATORI A DISPORSI LUNGO IL MARCIAPIEDE, IN BASE ALLA POSIZIONE DELLA CARROZZA relativa al livello di servizio acquistato.;Italiano;P1;A;2013-07-01 18:35:06.000;2013-07-01 18:35:38.000;00:32
;521;Il treno INTERCITY, 5 2 1, di TRENITALIA, delle ore 18.40, per GENOVA BRIGNOLE, è in partenza dal binario 2.  Ferma a TORINO LINGOTTO, ASTI, ALESSANDRIA, GENOVA PIAZZA PRINCIPE..     .;Italiano;P1;A;2013-07-01 18:35:38.000;2013-07-01 18:35:53.000;00:15
;10021;Annuncio ritardo! Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 2 1, di TRENITALIA, delle ore 18.42, proveniente da SALBERTRAND, arriverà con un ritardo previsto di 30 MINUTI diversamente da quanto già annunciato. Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-01 18:37:06.000;2013-07-01 18:37:26.000;00:20
;9597;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 97, to MILANO CENTRALE,, with scheduled departure at 18.40, is now departing from platform 16. This train will call at  TORINO PORTA SUSA..     Executive and Business class are located at the rear of the train On this train dining car service is available. .For easier boarding, passengers are kindly requested to stand along the platform, according to the position of the coach, for the purchased service level!.;Inglese;P1;A;2013-07-01 18:37:27.000;2013-07-01 18:37:57.000;00:30
;2170;Il treno REGIONALE VELOCE, 21 70, di TRENITALIA, delle ore 18.40, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 8. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 18:37:57.000;2013-07-01 18:38:12.000;00:15
;2170;Il treno REGIONALE VELOCE, 21 70, di TRENITALIA, delle ore 18.40, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 8. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 18:39:10.000;2013-07-01 18:39:25.000;00:15
;24894;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 9 4, di TRENITALIA, delle ore 18.45, per SUSA, è in partenza dal binario 20.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-01 18:40:05.000;2013-07-01 18:40:21.000;00:16
;10441;Il treno REGIONALE, 10 4 4 1, di TRENITALIA, delle ore 18.45, per ACQUI TERME, è in partenza dal binario 3.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, MONTEGROSSO, NIZZA MONFERRATO..     .;Italiano;P1;A;2013-07-01 18:40:22.000;2013-07-01 18:40:41.000;00:19
;10212;Il treno REGIONALE VELOCE, 10 2 1 2, di TRENITALIA, delle ore 18.35, proveniente da CUNEO, è in arrivo al binario 5. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 18:45:02.000;2013-07-01 18:45:17.000;00:15
;10212;Il treno REGIONALE VELOCE, 10 2 1 2, di TRENITALIA, delle ore 18.35, proveniente da CUNEO, è in arrivo al binario 5. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 18:45:42.000;2013-07-01 18:45:57.000;00:15
