;;;;;;;;
;Treno;Annuncio;Lingua;MAS;Stato;Data ora inizio;Data ora fine;Durata
;2012;Il treno REGIONALE VELOCE, 20 12, di TRENITALIA, delle ore 14.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 14:11:46.000;2013-07-06 14:12:01.000;00:15
;24859;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 5 9, di TRENITALIA, delle ore 14.15, proveniente da SUSA, è in arrivo al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 14:14:42.000;2013-07-06 14:15:00.000;00:18
;2063;Il treno REGIONALE VELOCE, 20 63, di TRENITALIA, delle ore 14.20, per PIACENZA, è in partenza dal binario 5.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, ALESSANDRIA, TORTONA, VOGHERA, STRADELLA, CASTEL S.GIOVANNI..     .;Italiano;P1;A;2013-07-06 14:15:11.000;2013-07-06 14:15:32.000;00:21
;24859;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 5 9, di TRENITALIA, delle ore 14.15, proveniente da SUSA, è in arrivo al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 14:15:32.000;2013-07-06 14:15:50.000;00:18
;9569;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 69, di TRENITALIA, delle ore 14.23, per ROMA TERMINI, è in partenza dal binario 16.  Ferma a TORINO PORTA SUSA, MILANO PORTA GARIBALDI, MILANO ROGOREDO, BOLOGNA CENTRALE, FIRENZE SANTA MARIA NOVELLA, ROMA TIBURTINA..     I livelli executive e business sono in testa al treno su questo treno è disponibile il servizio di ristorazione. . PER AGEVOLARE L`ACCESSO AL TRENO INVITIAMO I VIAGGIATORI A DISPORSI LUNGO IL MARCIAPIEDE, IN BASE ALLA POSIZIONE DELLA CARROZZA relativa al livello di servizio acquistato.;Italiano;P1;A;2013-07-06 14:18:06.000;2013-07-06 14:18:45.000;00:39
;10208;Annuncio ritardo! Il treno REGIONALE VELOCE, 10 2 0 8, di TRENITALIA, delle ore 14.35, proveniente da CUNEO, arriverà con un ritardo previsto di 10 MINUTI .;Italiano;A3;A;2013-07-06 14:20:06.000;2013-07-06 14:20:20.000;00:14
;9569;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 69, to ROMA TERMINI,, with scheduled departure at 14.23, is now departing from platform 16. This train will call at  TORINO PORTA SUSA, MILANO PORTA GARIBALDI, MILANO ROGOREDO, BOLOGNA CENTRALE, FIRENZE SANTA MARIA NOVELLA, ROMA TIBURTINA..     Executive and Business class are located at the front of the train On this train dining car service is available. .For easier boarding, passengers are kindly requested to stand along the platform, according to the position of the coach, for the purchased service level!.;Inglese;P1;A;2013-07-06 14:20:20.000;2013-07-06 14:20:58.000;00:38
;24821;Il treno REGIONALE, 24 8 2 1, di TRENITALIA, delle ore 14.28, per IVREA, è in partenza dal binario 12.  Ferma a TORINO PORTA SUSA, CHIVASSO..     .;Italiano;P1;A;2013-07-06 14:23:07.000;2013-07-06 14:23:21.000;00:14
;10208;Annuncio ritardo! Il treno REGIONALE VELOCE, 10 2 0 8, di TRENITALIA, delle ore 14.35, proveniente da CUNEO, arriverà con un ritardo previsto di 10 MINUTI .;Italiano;A3;A;2013-07-06 14:30:06.000;2013-07-06 14:30:20.000;00:14
;0;ATTENZIONE   AVVISIAMO CHE  DALLE ORE 21.00 DI SABATO 6 LUGLIO ALLE ORE 21.00 DI DOMENICA 7 LUGLIO I TRENI POTRANNO SUBIRE RITARDI, VARIAZIONI O CANCELLAZIONI PER UNO SCIOPERO DEL PERSONALE DI RETE FERROVIARIA ITALIANA.  CI SCUSIAMO PER IL DISAGIO.;Italiano;-;A;2013-07-06 14:30:20.000;2013-07-06 14:30:36.000;00:16
;24822;Il treno REGIONALE, 24 8 2 2, di TRENITALIA, delle ore 14.30, proveniente da IVREA, è in arrivo al binario 14. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 14:31:36.000;2013-07-06 14:31:51.000;00:15
;24822;Il treno REGIONALE, 24 8 2 2, di TRENITALIA, delle ore 14.30, proveniente da IVREA, è in arrivo al binario 14. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 14:32:50.000;2013-07-06 14:33:05.000;00:15
;2063;Il treno REGIONALE VELOCE, 20 63, di TRENITALIA, delle ore 14.20, per PIACENZA, è in partenza in ritardo dal binario 5.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, ALESSANDRIA, TORTONA, VOGHERA, STRADELLA, CASTEL S.GIOVANNI..     .;Italiano;P1;A;2013-07-06 14:35:07.000;2013-07-06 14:35:29.000;00:22
;2164;Il treno REGIONALE VELOCE, 21 64, di TRENITALIA, delle ore 14.40, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 8. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 14:37:51.000;2013-07-06 14:38:06.000;00:15
;2164;Il treno REGIONALE VELOCE, 21 64, di TRENITALIA, delle ore 14.40, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 8. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 14:39:06.000;2013-07-06 14:39:21.000;00:15
;24860;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 6 0, di TRENITALIA, delle ore 14.45, per SUSA, è in partenza dal binario 19.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-06 14:40:06.000;2013-07-06 14:40:23.000;00:17
;9570;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 70, di TRENITALIA, delle ore 14.35, proveniente da ROMA TERMINI, è in arrivo al binario 16, invece che al binario 17. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-06 14:41:34.000;2013-07-06 14:41:52.000;00:18
;9570;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 70, from ROMA TERMINI, with scheduled arrival at 14.35, is now arriving at platform 16, instead of platform 17. Please stand behind the yellow line!.;Inglese;A2;A;2013-07-06 14:41:53.000;2013-07-06 14:42:09.000;00:16
;10013;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 3, di TRENITALIA, delle ore 14.42, proveniente da BARDONECCHIA, è in arrivo al binario 15. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 14:44:33.000;2013-07-06 14:44:50.000;00:17
;10208;Annuncio ritardo! Il treno REGIONALE VELOCE, 10 2 0 8, di TRENITALIA, delle ore 14.35, proveniente da CUNEO, arriverà con un ritardo previsto di 15 MINUTI diversamente da quanto già annunciato. Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-06 14:45:07.000;2013-07-06 14:45:25.000;00:18
;10013;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 3, di TRENITALIA, delle ore 14.42, proveniente da BARDONECCHIA, è in arrivo al binario 15. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 14:45:52.000;2013-07-06 14:46:09.000;00:17
;2017;Il treno REGIONALE VELOCE, 20 17, di TRENITALIA, delle ore 14.53, per MILANO CENTRALE, è in partenza dal binario 13.  Ferma a TORINO PORTA SUSA, CHIVASSO, santiha`, VERCELLI, NOVARA, MAGENTA, RO..     .;Italiano;P1;A;2013-07-06 14:48:06.000;2013-07-06 14:48:23.000;00:17
;9764;Annuncio ritardo! Il treno FRECCIABIANCA, 97 64, di TRENITALIA, delle ore 14.55, proveniente da ROMA TERMINI, arriverà con un ritardo previsto di 10 MINUTI .;Italiano;A3;A;2013-07-06 14:50:06.000;2013-07-06 14:50:21.000;00:15
;9764;Your attention please! The TRENITALIA, FRECCIABIANCA train, 97 64, from ROMA TERMINI, with scheduled arrival at 14.55, is expected to arrive 10 MINUTI delayed.;Inglese;A3;A;2013-07-06 14:50:21.000;2013-07-06 14:50:35.000;00:14
;10208;Il treno REGIONALE VELOCE, 10 2 0 8, di TRENITALIA, delle ore 14.35, proveniente da CUNEO, è in arrivo al binario 5. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 14:52:52.000;2013-07-06 14:53:07.000;00:15
;10208;Il treno REGIONALE VELOCE, 10 2 0 8, di TRENITALIA, delle ore 14.35, proveniente da CUNEO, è in arrivo al binario 5. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 14:53:57.000;2013-07-06 14:54:12.000;00:15
;0;ATTENZIONE   INVITIAMO  A  NON  SOSTARE  LUNGO  I  PERCORSI  INDIVIDUATI  A  TERRA  CON  STRISCE  BLU,  DEDICATI  ALLA  CIRCOLAZIONE  DEI  CARRELLI  DI  SERVIZIO;Italiano;-;A;2013-07-06 14:55:15.000;2013-07-06 14:55:25.000;00:10
;9764;Il treno FRECCIABIANCA, 97 64, di TRENITALIA, delle ore 14.55, proveniente da ROMA TERMINI, è in arrivo al binario 12. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 14:58:19.000;2013-07-06 14:58:35.000;00:16
;9764;The TRENITALIA, FRECCIABIANCA train, 97 64, from ROMA TERMINI, with scheduled arrival at 14.55, is now arriving at platform 12. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-06 14:58:36.000;2013-07-06 14:58:50.000;00:14
;9781;Il treno FRECCIABIANCA, 97 81, di TRENITALIA, delle ore 15.05, per ROMA TERMINI, è in partenza dal binario 9.  Ferma a TORINO LINGOTTO, ASTI, ALESSANDRIA, GENOVA PIAZZA PRINCIPE, GENOVA BRIGNOLE, RAPALLO, CHIAVARI, LA SPEZIA CENTRALE, MASSA CENTRO, VIAREGGIO, PISA CENTRALE, LIVORNO CENTRALE, CECINA, GROSSETO, ORBETELLO, CIVITAVECCHIA..      .;Italiano;P1;A;2013-07-06 15:00:07.000;2013-07-06 15:00:36.000;00:29
;9764;Il treno FRECCIABIANCA, 97 64, di TRENITALIA, delle ore 14.55, proveniente da ROMA TERMINI, è in arrivo al binario 12. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 15:00:36.000;2013-07-06 15:00:52.000;00:16
;9764;The TRENITALIA, FRECCIABIANCA train, 97 64, from ROMA TERMINI, with scheduled arrival at 14.55, is now arriving at platform 12. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-06 15:00:53.000;2013-07-06 15:01:07.000;00:14
;0;ATTENZIONE  SI  RAMMENTA  CHE  E`  VIETATO  APRIRE  LE  PORTE  ESTERNE  DEI  TRENI  E  SALIRE  O  SCENDERE  QUANDO  NON  SONO  COMPLETAMENTE  FERMI;Italiano;-;A;2013-07-06 15:01:08.000;2013-07-06 15:01:16.000;00:08
;0;ATTENZIONE   AVVISIAMO CHE  DALLE ORE 21.00 DI SABATO 6 LUGLIO ALLE ORE 21.00 DI DOMENICA 7 LUGLIO I TRENI POTRANNO SUBIRE RITARDI, VARIAZIONI O CANCELLAZIONI PER UNO SCIOPERO DEL PERSONALE DI RETE FERROVIARIA ITALIANA.  CI SCUSIAMO PER IL DISAGIO.;Italiano;-;A;2013-07-06 15:01:16.000;2013-07-06 15:01:33.000;00:17
;9781;The TRENITALIA, FRECCIABIANCA train, 97 81, to ROMA TERMINI,, with scheduled departure at 15.05, is now departing from platform 9. This train will call at  TORINO LINGOTTO, ASTI, ALESSANDRIA, GENOVA PIAZZA PRINCIPE, GENOVA BRIGNOLE, RAPALLO, CHIAVARI, LA SPEZIA CENTRALE, MASSA CENTRO, VIAREGGIO, PISA CENTRALE, LIVORNO CENTRALE, CECINA, GROSSETO, ORBETELLO, CIVITAVECCHIA..     .;Inglese;P1;A;2013-07-06 15:02:06.000;2013-07-06 15:02:36.000;00:30
;9737;Il treno FRECCIABIANCA, 97 37, di TRENITALIA, delle ore 15.10, per TRIESTE CENTRALE, è in partenza dal binario 11.  Ferma a TORINO PORTA SUSA, VERCELLI, NOVARA, MILANO CENTRALE, BRESCIA, PESCHIERA DEL GARDA, VERONA PORTA NUOVA, VICENZA, PADOVA, VENEZIA MESTRE, PORTOGRUARO, MONFALCONE..      .;Italiano;P1;A;2013-07-06 15:05:06.000;2013-07-06 15:05:31.000;00:25
;2014;Il treno REGIONALE VELOCE, 20 14, di TRENITALIA, delle ore 15.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 15:05:47.000;2013-07-06 15:06:02.000;00:15
;9737;The TRENITALIA, FRECCIABIANCA train, 97 37, to TRIESTE CENTRALE,, with scheduled departure at 15.10, is now departing from platform 11. This train will call at  TORINO PORTA SUSA, VERCELLI, NOVARA, MILANO CENTRALE, BRESCIA, PESCHIERA DEL GARDA, VERONA PORTA NUOVA, VICENZA, PADOVA, VENEZIA MESTRE, PORTOGRUARO, MONFALCONE..     .;Inglese;P1;A;2013-07-06 15:07:06.000;2013-07-06 15:07:31.000;00:25
;2014;Il treno REGIONALE VELOCE, 20 14, di TRENITALIA, delle ore 15.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 15:07:32.000;2013-07-06 15:07:47.000;00:15
;4120;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 20, di TRENITALIA, delle ore 15.00, proveniente da FOSSANO, è in arrivo al binario 10. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 15:08:57.000;2013-07-06 15:09:13.000;00:16
;24861;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 6 1, di TRENITALIA, delle ore 15.15, proveniente da SUSA, è in arrivo al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 15:09:37.000;2013-07-06 15:09:55.000;00:18
;4120;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 20, di TRENITALIA, delle ore 15.00, proveniente da FOSSANO, è in arrivo al binario 10. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 15:10:43.000;2013-07-06 15:10:59.000;00:16
;10016;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 6, di TRENITALIA, delle ore 15.16, per BARDONECCHIA, è in partenza dal binario 15.  Ferma a GRUGLIASCO, COLLEGNO, ALPIGNANO, ROSTA, AVIGLIANA, BUSSOLENO, MEANA, CHIOMONTE, SALBERTRAND, OULX CESANA CLAVIERE SESTRIERE, BEAULARD..     .;Italiano;P1;A;2013-07-06 15:11:10.000;2013-07-06 15:11:34.000;00:24
;24861;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 6 1, di TRENITALIA, delle ore 15.15, proveniente da SUSA, è in arrivo al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 15:11:54.000;2013-07-06 15:12:11.000;00:17
;4137;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 37, di TRENITALIA, delle ore 15.00, per FOSSANO, è in partenza dal binario 7.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-06 15:14:06.000;2013-07-06 15:14:21.000;00:15
;4137;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 37, di TRENITALIA, delle ore 15.00, per FOSSANO, è in partenza dal binario 7.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-06 15:14:21.000;2013-07-06 15:14:36.000;00:15
;2167;Il treno REGIONALE VELOCE, 21 67, di TRENITALIA, delle ore 15.20, per GENOVA BRIGNOLE, è in partenza dal binario 8.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, ALESSANDRIA, NOVI LIGURE, SERRAVALLE SCRIVIA, ARQUATA SCRIVIA, RONCO SCRIVIA, GENOVA PIAZZA PRINCIPE..     .;Italiano;P1;A;2013-07-06 15:15:06.000;2013-07-06 15:15:30.000;00:24
;4080;Il treno REGIONALE, 40 80, di TRENITALIA, delle ore 15.32, proveniente da IVREA, è in arrivo al binario 16, invece che al binario 20. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-06 15:27:12.000;2013-07-06 15:27:28.000;00:16
;4080;Il treno REGIONALE, 40 80, di TRENITALIA, delle ore 15.32, proveniente da IVREA, è in arrivo al binario 16, invece che al binario 20. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-06 15:28:12.000;2013-07-06 15:28:28.000;00:16
;0;ATTENZIONE   AVVISIAMO CHE  DALLE ORE 21.00 DI SABATO 6 LUGLIO ALLE ORE 21.00 DI DOMENICA 7 LUGLIO I TRENI POTRANNO SUBIRE RITARDI, VARIAZIONI O CANCELLAZIONI PER UNO SCIOPERO DEL PERSONALE DI RETE FERROVIARIA ITALIANA.  CI SCUSIAMO PER IL DISAGIO.;Italiano;-;A;2013-07-06 15:30:11.000;2013-07-06 15:30:27.000;00:16
;10211;Il treno REGIONALE VELOCE, 10 2 1 1, di TRENITALIA, delle ore 15.25, per CUNEO, è in partenza dal binario 5.  Ferma a TORINO LINGOTTO, CARMAGNOLA, CAVALLERMAGGIORE, SAVIGLIANO, FOSSANO, CENTALLO..     .;Italiano;P1;A;2013-07-06 15:34:56.000;2013-07-06 15:35:13.000;00:17
;9647;Il treno ALTA VELOCITA` FRECCIAROSSA, 96 47, di TRENITALIA, delle ore 15.40, per ROMA TERMINI, è in partenza dal binario 17.  Ferma a TORINO PORTA SUSA, MILANO CENTRALE, MILANO ROGOREDO, ROMA TIBURTINA..     I livelli executive e business sono in coda al treno su questo treno è disponibile il servizio di ristorazione. . PER AGEVOLARE L`ACCESSO AL TRENO INVITIAMO I VIAGGIATORI A DISPORSI LUNGO IL MARCIAPIEDE, IN BASE ALLA POSIZIONE DELLA CARROZZA relativa al livello di servizio acquistato.;Italiano;P1;A;2013-07-06 15:35:13.000;2013-07-06 15:35:49.000;00:36
;10158;Il treno REGIONALE VELOCE, 10 1 5 8, di TRENITALIA, delle ore 15.35, proveniente da SAVONA, è in arrivo al binario 6. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 15:37:19.000;2013-07-06 15:37:34.000;00:15
;10015;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 5, di TRENITALIA, delle ore 15.42, proveniente da BARDONECCHIA, è in arrivo al binario 18. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 15:38:02.000;2013-07-06 15:38:19.000;00:17
;10015;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 5, di TRENITALIA, delle ore 15.42, proveniente da BARDONECCHIA, è in arrivo al binario 18. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 15:39:19.000;2013-07-06 15:39:36.000;00:17
;10158;Il treno REGIONALE VELOCE, 10 1 5 8, di TRENITALIA, delle ore 15.35, proveniente da SAVONA, è in arrivo al binario 6. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 15:39:47.000;2013-07-06 15:40:02.000;00:15
;24862;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 6 2, di TRENITALIA, delle ore 15.45, per SUSA, è in partenza dal binario 19.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-06 15:40:02.000;2013-07-06 15:40:18.000;00:16
;2166;Il treno REGIONALE VELOCE, 21 66, di TRENITALIA, delle ore 15.40, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 9. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 15:45:54.000;2013-07-06 15:46:09.000;00:15
;2166;Il treno REGIONALE VELOCE, 21 66, di TRENITALIA, delle ore 15.40, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 9. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 15:46:59.000;2013-07-06 15:47:14.000;00:15
;2019;Il treno REGIONALE VELOCE, 20 19, di TRENITALIA, delle ore 15.53, per MILANO CENTRALE, è in partenza dal binario 13.  Ferma a TORINO PORTA SUSA, CHIVASSO, santiha`, VERCELLI, NOVARA, MAGENTA, Rho Fiera Milano..     .;Italiano;P1;A;2013-07-06 15:48:06.000;2013-07-06 15:48:25.000;00:19
;9716;Il treno FRECCIABIANCA, 97 16, di TRENITALIA, delle ore 15.50, proveniente da TRIESTE CENTRALE, è in arrivo al binario 11. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 15:49:56.000;2013-07-06 15:50:11.000;00:15
;9716;The TRENITALIA, FRECCIABIANCA train, 97 16, from TRIESTE CENTRALE, with scheduled arrival at 15.50, is now arriving at platform 11. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-06 15:50:12.000;2013-07-06 15:50:26.000;00:14
;9716;Il treno FRECCIABIANCA, 97 16, di TRENITALIA, delle ore 15.50, proveniente da TRIESTE CENTRALE, è in arrivo al binario 11. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 15:51:08.000;2013-07-06 15:51:24.000;00:16
;9716;The TRENITALIA, FRECCIABIANCA train, 97 16, from TRIESTE CENTRALE, with scheduled arrival at 15.50, is now arriving at platform 11. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-06 15:51:24.000;2013-07-06 15:51:38.000;00:14
;4136;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 36, di TRENITALIA, delle ore 16.00, proveniente da FOSSANO, è in arrivo al binario 4. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 15:54:43.000;2013-07-06 15:55:00.000;00:17
;4139;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 39, di TRENITALIA, delle ore 16.00, per FOSSANO, è in partenza dal binario 3.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-06 15:55:11.000;2013-07-06 15:55:25.000;00:14
;2016;Annuncio ritardo! Il treno REGIONALE VELOCE, 20 16, di TRENITALIA, delle ore 16.10, proveniente da MILANO CENTRALE, arriverà con un ritardo previsto di 40 MINUTI . Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-06 15:55:25.000;2013-07-06 15:55:40.000;00:15
;0;ATTENZIONE   INVITIAMO  A  NON  SOSTARE  LUNGO  I  PERCORSI  INDIVIDUATI  A  TERRA  CON  STRISCE  BLU,  DEDICATI  ALLA  CIRCOLAZIONE  DEI  CARRELLI  DI  SERVIZIO;Italiano;-;A;2013-07-06 15:55:41.000;2013-07-06 15:55:50.000;00:09
;4136;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 36, di TRENITALIA, delle ore 16.00, proveniente da FOSSANO, è in arrivo al binario 4. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 15:56:46.000;2013-07-06 15:57:02.000;00:16
;0;ATTENZIONE  SI  RAMMENTA  CHE  E`  VIETATO  APRIRE  LE  PORTE  ESTERNE  DEI  TRENI  E  SALIRE  O  SCENDERE  QUANDO  NON  SONO  COMPLETAMENTE  FERMI;Italiano;-;A;2013-07-06 16:00:13.000;2013-07-06 16:00:21.000;00:08
;0;ATTENZIONE   AVVISIAMO CHE  DALLE ORE 21.00 DI SABATO 6 LUGLIO ALLE ORE 21.00 DI DOMENICA 7 LUGLIO I TRENI POTRANNO SUBIRE RITARDI, VARIAZIONI O CANCELLAZIONI PER UNO SCIOPERO DEL PERSONALE DI RETE FERROVIARIA ITALIANA.  CI SCUSIAMO PER IL DISAGIO.;Italiano;-;A;2013-07-06 16:00:21.000;2013-07-06 16:00:37.000;00:16
;2016;Annuncio ritardo! Il treno REGIONALE VELOCE, 20 16, di TRENITALIA, delle ore 16.10, proveniente da MILANO CENTRALE, arriverà con un ritardo previsto di 40 MINUTI . Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-06 16:05:05.000;2013-07-06 16:05:20.000;00:15
;24863;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 6 3, di TRENITALIA, delle ore 16.15, proveniente da SUSA, è in arrivo al binario 15, invece che al binario 20. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-06 16:10:12.000;2013-07-06 16:10:31.000;00:19
;10018;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 8, di TRENITALIA, delle ore 16.16, per BARDONECCHIA, è in partenza dal binario 18.  Ferma a GRUGLIASCO, COLLEGNO, ALPIGNANO, ROSTA, AVIGLIANA, BUSSOLENO, MEANA, CHIOMONTE, SALBERTRAND, OULX CESANA CLAVIERE SESTRIERE, BEAULARD..     .;Italiano;P1;A;2013-07-06 16:11:05.000;2013-07-06 16:11:29.000;00:24
;2065;Il treno REGIONALE VELOCE, 20 65, di TRENITALIA, delle ore 16.20, per PIACENZA, è in partenza dal binario 8.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, ALESSANDRIA, TORTONA, VOGHERA, STRADELLA, CASTEL S.GIOVANNI..     .;Italiano;P1;A;2013-07-06 16:15:06.000;2013-07-06 16:15:27.000;00:21
;9571;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 71, di TRENITALIA, delle ore 16.23, per ROMA TERMINI, è in partenza dal binario 20.  Ferma a TORINO PORTA SUSA, MILANO PORTA GARIBALDI, MILANO ROGOREDO, BOLOGNA CENTRALE, FIRENZE SANTA MARIA NOVELLA, ROMA TIBURTINA..     I livelli executive e business sono in coda al treno .;Italiano;P1;A;2013-07-06 16:18:06.000;2013-07-06 16:18:30.000;00:24
;10161;Il treno REGIONALE VELOCE, 10 1 6 1, di TRENITALIA, delle ore 16.25, per SAVONA, è in partenza dal binario 6.  Ferma a TORINO LINGOTTO, CARMAGNOLA, CAVALLERMAGGIORE, SAVIGLIANO, FOSSANO, MONDOVI`, CEVA, CENGIO, SAN GIUSEPPE DI CAIRO..     .;Italiano;P1;A;2013-07-06 16:20:06.000;2013-07-06 16:20:27.000;00:21
;2016;Annuncio ritardo! Il treno REGIONALE VELOCE, 20 16, di TRENITALIA, delle ore 16.10, proveniente da MILANO CENTRALE, arriverà con un ritardo previsto di 45 MINUTI diversamente da quanto già annunciato. Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-06 16:20:27.000;2013-07-06 16:20:44.000;00:17
